"method","rep","direction","penalty","AUC"
"No_correction",8,"seq_to_array","ridge",0.627594627594628
"No_correction",9,"array_to_seq","lasso",0.682539682539683
"No_correction",9,"array_to_seq","elastic_net",0.751526251526252
"No_correction",9,"array_to_seq","ridge",0.844322344322344
"No_correction",9,"seq_to_array","lasso",0.825396825396825
"No_correction",9,"seq_to_array","elastic_net",0.725885225885226
"No_correction",9,"seq_to_array","ridge",0.583638583638584
"No_correction",10,"array_to_seq","lasso",0.8003663003663
"No_correction",10,"array_to_seq","elastic_net",0.824786324786325
"No_correction",10,"array_to_seq","ridge",0.811965811965812
"No_correction",10,"seq_to_array","lasso",0.837606837606838
"No_correction",10,"seq_to_array","elastic_net",0.852258852258852
"No_correction",10,"seq_to_array","ridge",0.5
"No_correction",11,"array_to_seq","lasso",0.842490842490842
"No_correction",11,"array_to_seq","elastic_net",0.854090354090354
"No_correction",11,"array_to_seq","ridge",0.789377289377289
"No_correction",11,"seq_to_array","lasso",0.825396825396825
"No_correction",11,"seq_to_array","elastic_net",0.861416361416361
"No_correction",11,"seq_to_array","ridge",0.556166056166056
"No_correction",12,"array_to_seq","lasso",0.72954822954823
"No_correction",12,"array_to_seq","elastic_net",0.741758241758242
"No_correction",12,"array_to_seq","ridge",0.742368742368742
"No_correction",12,"seq_to_array","lasso",0.771672771672772
"No_correction",12,"seq_to_array","elastic_net",0.711538461538462
"No_correction",12,"seq_to_array","ridge",0.589133089133089
"No_correction",13,"array_to_seq","lasso",0.933455433455433
"No_correction",13,"array_to_seq","elastic_net",0.917582417582418
"No_correction",13,"array_to_seq","ridge",0.879120879120879
"No_correction",13,"seq_to_array","lasso",0.5
"No_correction",13,"seq_to_array","elastic_net",0.5
"No_correction",13,"seq_to_array","ridge",0.5
"No_correction",14,"array_to_seq","lasso",0.784493284493284
"No_correction",14,"array_to_seq","elastic_net",0.771062271062271
"No_correction",14,"array_to_seq","ridge",0.866910866910867
"No_correction",14,"seq_to_array","lasso",0.843101343101343
"No_correction",14,"seq_to_array","elastic_net",0.900488400488401
"No_correction",14,"seq_to_array","ridge",0.731379731379731
"No_correction",15,"array_to_seq","lasso",0.6996336996337
"No_correction",15,"array_to_seq","elastic_net",0.744810744810745
"No_correction",15,"array_to_seq","ridge",0.754578754578755
"No_correction",15,"seq_to_array","lasso",0.801587301587302
"No_correction",15,"seq_to_array","elastic_net",0.813186813186813
"No_correction",15,"seq_to_array","ridge",0.5
"No_correction",16,"array_to_seq","lasso",0.718559218559219
"No_correction",16,"array_to_seq","elastic_net",0.742368742368742
"No_correction",16,"array_to_seq","ridge",0.758241758241758
"No_correction",16,"seq_to_array","lasso",0.806471306471306
"No_correction",16,"seq_to_array","elastic_net",0.849206349206349
"No_correction",16,"seq_to_array","ridge",0.6001221001221
"No_correction",17,"array_to_seq","lasso",0.734432234432234
"No_correction",17,"array_to_seq","elastic_net",0.771062271062271
"No_correction",17,"array_to_seq","ridge",0.819291819291819
"No_correction",17,"seq_to_array","lasso",0.802197802197802
"No_correction",17,"seq_to_array","elastic_net",0.822954822954823
"No_correction",17,"seq_to_array","ridge",0.588522588522589
"No_correction",18,"array_to_seq","lasso",0.794871794871795
"No_correction",18,"array_to_seq","elastic_net",0.81990231990232
"No_correction",18,"array_to_seq","ridge",0.83028083028083
"No_correction",18,"seq_to_array","lasso",0.714896214896215
"No_correction",18,"seq_to_array","elastic_net",0.698412698412698
"No_correction",18,"seq_to_array","ridge",0.5
"No_correction",19,"array_to_seq","lasso",0.828449328449328
"No_correction",19,"array_to_seq","elastic_net",0.856532356532356
"No_correction",19,"array_to_seq","ridge",0.81013431013431
"No_correction",19,"seq_to_array","lasso",0.818681318681319
"No_correction",19,"seq_to_array","elastic_net",0.826617826617827
"No_correction",19,"seq_to_array","ridge",0.5
"No_correction",20,"array_to_seq","lasso",0.811965811965812
"No_correction",20,"array_to_seq","elastic_net",0.85958485958486
"No_correction",20,"array_to_seq","ridge",0.901709401709402
"No_correction",20,"seq_to_array","lasso",0.846153846153846
"No_correction",20,"seq_to_array","elastic_net",0.889499389499389
"No_correction",20,"seq_to_array","ridge",0.61965811965812
"No_correction",21,"array_to_seq","lasso",0.884004884004884
"No_correction",21,"array_to_seq","elastic_net",0.905372405372405
"No_correction",21,"array_to_seq","ridge",0.892551892551893
"No_correction",21,"seq_to_array","lasso",0.533577533577534
"No_correction",21,"seq_to_array","elastic_net",0.803418803418803
"No_correction",21,"seq_to_array","ridge",0.563492063492063
"No_correction",22,"array_to_seq","lasso",0.816239316239316
"No_correction",22,"array_to_seq","elastic_net",0.827838827838828
"No_correction",22,"array_to_seq","ridge",0.802808302808303
"No_correction",22,"seq_to_array","lasso",0.847985347985348
"No_correction",22,"seq_to_array","elastic_net",0.847374847374847
"No_correction",22,"seq_to_array","ridge",0.615995115995116
"No_correction",23,"array_to_seq","lasso",0.646520146520147
"No_correction",23,"array_to_seq","elastic_net",0.652625152625153
"No_correction",23,"array_to_seq","ridge",0.667887667887668
"No_correction",23,"seq_to_array","lasso",0.771672771672772
"No_correction",23,"seq_to_array","elastic_net",0.802808302808303
"No_correction",23,"seq_to_array","ridge",0.5
"No_correction",24,"array_to_seq","lasso",0.802808302808303
"No_correction",24,"array_to_seq","elastic_net",0.806471306471306
"No_correction",24,"array_to_seq","ridge",0.835775335775336
"No_correction",24,"seq_to_array","lasso",0.870573870573871
"No_correction",24,"seq_to_array","elastic_net",0.890720390720391
"No_correction",24,"seq_to_array","ridge",0.476190476190476
"No_correction",25,"array_to_seq","lasso",0.727716727716728
"No_correction",25,"array_to_seq","elastic_net",0.733211233211233
"No_correction",25,"array_to_seq","ridge",0.790598290598291
"No_correction",25,"seq_to_array","lasso",0.66971916971917
"No_correction",25,"seq_to_array","elastic_net",0.5
"No_correction",25,"seq_to_array","ridge",0.5
"No_correction",26,"array_to_seq","lasso",0.76007326007326
"No_correction",26,"array_to_seq","elastic_net",0.782051282051282
"No_correction",26,"array_to_seq","ridge",0.737484737484737
"No_correction",26,"seq_to_array","lasso",0.778998778998779
"No_correction",26,"seq_to_array","elastic_net",0.78021978021978
"No_correction",26,"seq_to_array","ridge",0.584249084249084
"No_correction",27,"array_to_seq","lasso",0.743589743589744
"No_correction",27,"array_to_seq","elastic_net",0.773504273504274
"No_correction",27,"array_to_seq","ridge",0.852869352869353
"No_correction",27,"seq_to_array","lasso",0.774725274725275
"No_correction",27,"seq_to_array","elastic_net",0.804029304029304
"No_correction",27,"seq_to_array","ridge",0.5
"No_correction",28,"array_to_seq","lasso",0.864468864468865
"No_correction",28,"array_to_seq","elastic_net",0.852258852258852
"No_correction",28,"array_to_seq","ridge",0.860805860805861
"No_correction",28,"seq_to_array","lasso",0.791819291819292
"No_correction",28,"seq_to_array","elastic_net",0.854700854700855
"No_correction",28,"seq_to_array","ridge",0.46031746031746
"No_correction",29,"array_to_seq","lasso",0.85042735042735
"No_correction",29,"array_to_seq","elastic_net",0.856532356532356
"No_correction",29,"array_to_seq","ridge",0.881562881562882
"No_correction",29,"seq_to_array","lasso",0.839438339438339
"No_correction",29,"seq_to_array","elastic_net",0.855311355311355
"No_correction",29,"seq_to_array","ridge",0.608058608058608
"No_correction",30,"array_to_seq","lasso",0.754578754578755
"No_correction",30,"array_to_seq","elastic_net",0.772283272283272
"No_correction",30,"array_to_seq","ridge",0.862637362637363
"No_correction",30,"seq_to_array","lasso",0.85042735042735
"No_correction",30,"seq_to_array","elastic_net",0.852258852258852
"No_correction",30,"seq_to_array","ridge",0.5
"No_correction",31,"array_to_seq","lasso",0.830891330891331
"No_correction",31,"array_to_seq","elastic_net",0.830891330891331
"No_correction",31,"array_to_seq","ridge",0.822954822954823
"No_correction",31,"seq_to_array","lasso",0.722832722832723
"No_correction",31,"seq_to_array","elastic_net",0.733821733821734
"No_correction",31,"seq_to_array","ridge",0.5
"No_correction",32,"array_to_seq","lasso",0.703296703296703
"No_correction",32,"array_to_seq","elastic_net",0.755799755799756
"No_correction",32,"array_to_seq","ridge",0.731990231990232
"No_correction",32,"seq_to_array","lasso",0.808302808302808
"No_correction",32,"seq_to_array","elastic_net",0.838217338217338
"No_correction",32,"seq_to_array","ridge",0.58974358974359
"No_correction",33,"array_to_seq","lasso",0.805860805860806
"No_correction",33,"array_to_seq","elastic_net",0.826007326007326
"No_correction",33,"array_to_seq","ridge",0.777777777777778
"No_correction",33,"seq_to_array","lasso",0.822344322344322
"No_correction",33,"seq_to_array","elastic_net",0.873626373626374
"No_correction",33,"seq_to_array","ridge",0.511599511599512
"No_correction",34,"array_to_seq","lasso",0.755189255189255
"No_correction",34,"array_to_seq","elastic_net",0.777167277167277
"No_correction",34,"array_to_seq","ridge",0.844322344322344
"No_correction",34,"seq_to_array","lasso",0.822954822954823
"No_correction",34,"seq_to_array","elastic_net",0.893162393162393
"No_correction",34,"seq_to_array","ridge",0.525030525030525
"No_correction",35,"array_to_seq","lasso",0.731990231990232
"No_correction",35,"array_to_seq","elastic_net",0.784493284493284
"No_correction",35,"array_to_seq","ridge",0.814407814407814
"No_correction",35,"seq_to_array","lasso",0.867521367521368
"No_correction",35,"seq_to_array","elastic_net",0.878510378510378
"No_correction",35,"seq_to_array","ridge",0.5
"No_correction",36,"array_to_seq","lasso",0.735042735042735
"No_correction",36,"array_to_seq","elastic_net",0.728937728937729
"No_correction",36,"array_to_seq","ridge",0.812576312576313
"No_correction",36,"seq_to_array","lasso",0.748473748473748
"No_correction",36,"seq_to_array","elastic_net",0.773504273504274
"No_correction",36,"seq_to_array","ridge",0.5
"No_correction",37,"array_to_seq","lasso",0.752747252747253
"No_correction",37,"array_to_seq","elastic_net",0.782051282051282
"No_correction",37,"array_to_seq","ridge",0.811965811965812
"No_correction",37,"seq_to_array","lasso",0.84004884004884
"No_correction",37,"seq_to_array","elastic_net",0.863247863247863
"No_correction",37,"seq_to_array","ridge",0.5
"No_correction",38,"array_to_seq","lasso",0.738095238095238
"No_correction",38,"array_to_seq","elastic_net",0.764957264957265
"No_correction",38,"array_to_seq","ridge",0.831501831501832
"No_correction",38,"seq_to_array","lasso",0.728937728937729
"No_correction",38,"seq_to_array","elastic_net",0.718559218559219
"No_correction",38,"seq_to_array","ridge",0.5
"No_correction",39,"array_to_seq","lasso",0.722222222222222
"No_correction",39,"array_to_seq","elastic_net",0.717338217338217
"No_correction",39,"array_to_seq","ridge",0.857753357753358
"No_correction",39,"seq_to_array","lasso",0.84981684981685
"No_correction",39,"seq_to_array","elastic_net",0.865689865689866
"No_correction",39,"seq_to_array","ridge",0.564713064713065
"No_correction",40,"array_to_seq","lasso",0.833943833943834
"No_correction",40,"array_to_seq","elastic_net",0.813797313797314
"No_correction",40,"array_to_seq","ridge",0.82967032967033
"No_correction",40,"seq_to_array","lasso",0.675824175824176
"No_correction",40,"seq_to_array","elastic_net",0.699023199023199
"No_correction",40,"seq_to_array","ridge",0.5
"No_correction",41,"array_to_seq","lasso",0.741758241758242
"No_correction",41,"array_to_seq","elastic_net",0.761294261294261
"No_correction",41,"array_to_seq","ridge",0.824786324786325
"No_correction",41,"seq_to_array","lasso",0.81990231990232
"No_correction",41,"seq_to_array","elastic_net",0.832722832722833
"No_correction",41,"seq_to_array","ridge",0.5
"No_correction",42,"array_to_seq","lasso",0.886446886446886
"No_correction",42,"array_to_seq","elastic_net",0.828449328449328
"No_correction",42,"array_to_seq","ridge",0.81013431013431
"No_correction",42,"seq_to_array","lasso",0.832722832722833
"No_correction",42,"seq_to_array","elastic_net",0.835775335775336
"No_correction",42,"seq_to_array","ridge",0.5
"No_correction",43,"array_to_seq","lasso",0.747252747252747
"No_correction",43,"array_to_seq","elastic_net",0.765567765567766
"No_correction",43,"array_to_seq","ridge",0.85958485958486
"No_correction",43,"seq_to_array","lasso",0.796092796092796
"No_correction",43,"seq_to_array","elastic_net",0.816239316239316
"No_correction",43,"seq_to_array","ridge",0.566544566544567
"No_correction",44,"array_to_seq","lasso",0.738095238095238
"No_correction",44,"array_to_seq","elastic_net",0.844932844932845
"No_correction",44,"array_to_seq","ridge",0.800976800976801
"No_correction",44,"seq_to_array","lasso",0.835164835164835
"No_correction",44,"seq_to_array","elastic_net",0.87973137973138
"No_correction",44,"seq_to_array","ridge",0.605006105006105
"No_correction",45,"array_to_seq","lasso",0.812576312576313
"No_correction",45,"array_to_seq","elastic_net",0.756410256410256
"No_correction",45,"array_to_seq","ridge",0.802197802197802
"No_correction",45,"seq_to_array","lasso",0.865079365079365
"No_correction",45,"seq_to_array","elastic_net",0.858974358974359
"No_correction",45,"seq_to_array","ridge",0.535409035409035
"No_correction",46,"array_to_seq","lasso",0.673992673992674
"No_correction",46,"array_to_seq","elastic_net",0.664835164835165
"No_correction",46,"array_to_seq","ridge",0.678876678876679
"No_correction",46,"seq_to_array","lasso",0.738095238095238
"No_correction",46,"seq_to_array","elastic_net",0.631257631257631
"No_correction",46,"seq_to_array","ridge",0.626373626373626
"No_correction",47,"array_to_seq","lasso",0.768009768009768
"No_correction",47,"array_to_seq","elastic_net",0.732600732600733
"No_correction",47,"array_to_seq","ridge",0.735042735042735
"No_correction",47,"seq_to_array","lasso",0.785714285714286
"No_correction",47,"seq_to_array","elastic_net",0.817460317460317
"No_correction",47,"seq_to_array","ridge",0.57997557997558
"No_correction",48,"array_to_seq","lasso",0.711233211233211
"No_correction",48,"array_to_seq","elastic_net",0.714896214896215
"No_correction",48,"array_to_seq","ridge",0.76984126984127
"No_correction",48,"seq_to_array","lasso",0.6996336996337
"No_correction",48,"seq_to_array","elastic_net",0.791819291819292
"No_correction",48,"seq_to_array","ridge",0.52991452991453
"No_correction",49,"array_to_seq","lasso",0.860805860805861
"No_correction",49,"array_to_seq","elastic_net",0.853479853479853
"No_correction",49,"array_to_seq","ridge",0.841269841269841
"No_correction",49,"seq_to_array","lasso",0.800976800976801
"No_correction",49,"seq_to_array","elastic_net",0.826617826617827
"No_correction",49,"seq_to_array","ridge",0.5
"No_correction",50,"array_to_seq","lasso",0.760683760683761
"No_correction",50,"array_to_seq","elastic_net",0.821123321123321
"No_correction",50,"array_to_seq","ridge",0.697802197802198
"No_correction",50,"seq_to_array","lasso",0.5
"No_correction",50,"seq_to_array","elastic_net",0.846764346764347
"No_correction",50,"seq_to_array","ridge",0.5
