"method","rep","direction","penalty","AUC"
"RNABC",11,"array_to_seq","lasso",0.847374847374847
"RNABC",11,"array_to_seq","elastic_net",0.858974358974359
"RNABC",11,"array_to_seq","ridge",0.794871794871795
"RNABC",11,"seq_to_array","lasso",0.829059829059829
"RNABC",11,"seq_to_array","elastic_net",0.861416361416361
"RNABC",11,"seq_to_array","ridge",0.825396825396825
"RNABC",12,"array_to_seq","lasso",0.790598290598291
"RNABC",12,"array_to_seq","elastic_net",0.78021978021978
"RNABC",12,"array_to_seq","ridge",0.789377289377289
"RNABC",12,"seq_to_array","lasso",0.844932844932845
"RNABC",12,"seq_to_array","elastic_net",0.870573870573871
"RNABC",12,"seq_to_array","ridge",0.836996336996337
"RNABC",13,"array_to_seq","lasso",0.927350427350427
"RNABC",13,"array_to_seq","elastic_net",0.921855921855922
"RNABC",13,"array_to_seq","ridge",0.842490842490842
"RNABC",13,"seq_to_array","lasso",0.873626373626374
"RNABC",13,"seq_to_array","elastic_net",0.890720390720391
"RNABC",13,"seq_to_array","ridge",0.91025641025641
"RNABC",14,"array_to_seq","lasso",0.879120879120879
"RNABC",14,"array_to_seq","elastic_net",0.868131868131868
"RNABC",14,"array_to_seq","ridge",0.886446886446886
"RNABC",14,"seq_to_array","lasso",0.877899877899878
"RNABC",14,"seq_to_array","elastic_net",0.906593406593407
"RNABC",14,"seq_to_array","ridge",0.906593406593407
"RNABC",15,"array_to_seq","lasso",0.718559218559219
"RNABC",15,"array_to_seq","elastic_net",0.778998778998779
"RNABC",15,"array_to_seq","ridge",0.777167277167277
"RNABC",15,"seq_to_array","lasso",0.861416361416361
"RNABC",15,"seq_to_array","elastic_net",0.867521367521368
"RNABC",15,"seq_to_array","ridge",0.793650793650794
"RNABC",16,"array_to_seq","lasso",0.808302808302808
"RNABC",16,"array_to_seq","elastic_net",0.845543345543346
"RNABC",16,"array_to_seq","ridge",0.860805860805861
"RNABC",16,"seq_to_array","lasso",0.833943833943834
"RNABC",16,"seq_to_array","elastic_net",0.864468864468865
"RNABC",16,"seq_to_array","ridge",0.842490842490842
"RNABC",17,"array_to_seq","lasso",0.813186813186813
"RNABC",17,"array_to_seq","elastic_net",0.841269841269841
"RNABC",17,"array_to_seq","ridge",0.878510378510378
"RNABC",17,"seq_to_array","lasso",0.854090354090354
"RNABC",17,"seq_to_array","elastic_net",0.862026862026862
"RNABC",17,"seq_to_array","ridge",0.852869352869353
"RNABC",18,"array_to_seq","lasso",0.818681318681319
"RNABC",18,"array_to_seq","elastic_net",0.85958485958486
"RNABC",18,"array_to_seq","ridge",0.863247863247863
"RNABC",18,"seq_to_array","lasso",0.85042735042735
"RNABC",18,"seq_to_array","elastic_net",0.886446886446886
"RNABC",18,"seq_to_array","ridge",0.884004884004884
"RNABC",19,"array_to_seq","lasso",0.844322344322344
"RNABC",19,"array_to_seq","elastic_net",0.85042735042735
"RNABC",19,"array_to_seq","ridge",0.782051282051282
"RNABC",19,"seq_to_array","lasso",0.830891330891331
"RNABC",19,"seq_to_array","elastic_net",0.855311355311355
"RNABC",19,"seq_to_array","ridge",0.873015873015873
"RNABC",20,"array_to_seq","lasso",0.857753357753358
"RNABC",20,"array_to_seq","elastic_net",0.873015873015873
"RNABC",20,"array_to_seq","ridge",0.94017094017094
"RNABC",20,"seq_to_array","lasso",0.843101343101343
"RNABC",20,"seq_to_array","elastic_net",0.854700854700855
"RNABC",20,"seq_to_array","ridge",0.902319902319902
"RNABC",21,"array_to_seq","lasso",0.877899877899878
"RNABC",21,"array_to_seq","elastic_net",0.910866910866911
"RNABC",21,"array_to_seq","ridge",0.925518925518926
"RNABC",21,"seq_to_array","lasso",0.905372405372405
"RNABC",21,"seq_to_array","elastic_net",0.922466422466423
"RNABC",21,"seq_to_array","ridge",0.906593406593407
"RNABC",22,"array_to_seq","lasso",0.834554334554335
"RNABC",22,"array_to_seq","elastic_net",0.851648351648352
"RNABC",22,"array_to_seq","ridge",0.82051282051282
"RNABC",22,"seq_to_array","lasso",0.855311355311355
"RNABC",22,"seq_to_array","elastic_net",0.865689865689866
"RNABC",22,"seq_to_array","ridge",0.846153846153846
"RNABC",23,"array_to_seq","lasso",0.761904761904762
"RNABC",23,"array_to_seq","elastic_net",0.767399267399267
"RNABC",23,"array_to_seq","ridge",0.800976800976801
"RNABC",23,"seq_to_array","lasso",0.81990231990232
"RNABC",23,"seq_to_array","elastic_net",0.839438339438339
"RNABC",23,"seq_to_array","ridge",0.774114774114774
"RNABC",24,"array_to_seq","lasso",0.82967032967033
"RNABC",24,"array_to_seq","elastic_net",0.845543345543346
"RNABC",24,"array_to_seq","ridge",0.855311355311355
"RNABC",24,"seq_to_array","lasso",0.873015873015873
"RNABC",24,"seq_to_array","elastic_net",0.898046398046398
"RNABC",24,"seq_to_array","ridge",0.897435897435897
"RNABC",25,"array_to_seq","lasso",0.797924297924298
"RNABC",25,"array_to_seq","elastic_net",0.811965811965812
"RNABC",25,"array_to_seq","ridge",0.817460317460317
"RNABC",25,"seq_to_array","lasso",0.855311355311355
"RNABC",25,"seq_to_array","elastic_net",0.852869352869353
"RNABC",25,"seq_to_array","ridge",0.824175824175824
"RNABC",26,"array_to_seq","lasso",0.814407814407814
"RNABC",26,"array_to_seq","elastic_net",0.840659340659341
"RNABC",26,"array_to_seq","ridge",0.77960927960928
"RNABC",26,"seq_to_array","lasso",0.814407814407814
"RNABC",26,"seq_to_array","elastic_net",0.832722832722833
"RNABC",26,"seq_to_array","ridge",0.78021978021978
"RNABC",27,"array_to_seq","lasso",0.82967032967033
"RNABC",27,"array_to_seq","elastic_net",0.853479853479853
"RNABC",27,"array_to_seq","ridge",0.857753357753358
"RNABC",27,"seq_to_array","lasso",0.835164835164835
"RNABC",27,"seq_to_array","elastic_net",0.823565323565324
"RNABC",27,"seq_to_array","ridge",0.818681318681319
"RNABC",28,"array_to_seq","lasso",0.876678876678877
"RNABC",28,"array_to_seq","elastic_net",0.873626373626374
"RNABC",28,"array_to_seq","ridge",0.851037851037851
"RNABC",28,"seq_to_array","lasso",0.852869352869353
"RNABC",28,"seq_to_array","elastic_net",0.886446886446887
"RNABC",28,"seq_to_array","ridge",0.879120879120879
"RNABC",29,"array_to_seq","lasso",0.865689865689866
"RNABC",29,"array_to_seq","elastic_net",0.862026862026862
"RNABC",29,"array_to_seq","ridge",0.896825396825397
"RNABC",29,"seq_to_array","lasso",0.902319902319902
"RNABC",29,"seq_to_array","elastic_net",0.887667887667888
"RNABC",29,"seq_to_array","ridge",0.873626373626374
"RNABC",30,"array_to_seq","lasso",0.81013431013431
"RNABC",30,"array_to_seq","elastic_net",0.82051282051282
"RNABC",30,"array_to_seq","ridge",0.841269841269841
"RNABC",30,"seq_to_array","lasso",0.812576312576313
"RNABC",30,"seq_to_array","elastic_net",0.858974358974359
"RNABC",30,"seq_to_array","ridge",0.818070818070818
"RNABC",31,"array_to_seq","lasso",0.845543345543346
"RNABC",31,"array_to_seq","elastic_net",0.849206349206349
"RNABC",31,"array_to_seq","ridge",0.81990231990232
"RNABC",31,"seq_to_array","lasso",0.857753357753358
"RNABC",31,"seq_to_array","elastic_net",0.851037851037851
"RNABC",31,"seq_to_array","ridge",0.841880341880342
"RNABC",32,"array_to_seq","lasso",0.796703296703297
"RNABC",32,"array_to_seq","elastic_net",0.84981684981685
"RNABC",32,"array_to_seq","ridge",0.878510378510378
"RNABC",32,"seq_to_array","lasso",0.771062271062271
"RNABC",32,"seq_to_array","elastic_net",0.833333333333333
"RNABC",32,"seq_to_array","ridge",0.896214896214896
"RNABC",33,"array_to_seq","lasso",0.80952380952381
"RNABC",33,"array_to_seq","elastic_net",0.849206349206349
"RNABC",33,"array_to_seq","ridge",0.847985347985348
"RNABC",33,"seq_to_array","lasso",0.871794871794872
"RNABC",33,"seq_to_array","elastic_net",0.904761904761905
"RNABC",33,"seq_to_array","ridge",0.858974358974359
"RNABC",34,"array_to_seq","lasso",0.830891330891331
"RNABC",34,"array_to_seq","elastic_net",0.861416361416361
"RNABC",34,"array_to_seq","ridge",0.868742368742369
"RNABC",34,"seq_to_array","lasso",0.865079365079365
"RNABC",34,"seq_to_array","elastic_net",0.874236874236874
"RNABC",34,"seq_to_array","ridge",0.904151404151404
"RNABC",35,"array_to_seq","lasso",0.742979242979243
"RNABC",35,"array_to_seq","elastic_net",0.786324786324786
"RNABC",35,"array_to_seq","ridge",0.836996336996337
"RNABC",35,"seq_to_array","lasso",0.882173382173382
"RNABC",35,"seq_to_array","elastic_net",0.866300366300366
"RNABC",35,"seq_to_array","ridge",0.869352869352869
"RNABC",36,"array_to_seq","lasso",0.784493284493284
"RNABC",36,"array_to_seq","elastic_net",0.781440781440781
"RNABC",36,"array_to_seq","ridge",0.835775335775336
"RNABC",36,"seq_to_array","lasso",0.872405372405372
"RNABC",36,"seq_to_array","elastic_net",0.889499389499389
"RNABC",36,"seq_to_array","ridge",0.873626373626374
"RNABC",37,"array_to_seq","lasso",0.829059829059829
"RNABC",37,"array_to_seq","elastic_net",0.854090354090354
"RNABC",37,"array_to_seq","ridge",0.855311355311355
"RNABC",37,"seq_to_array","lasso",0.894383394383394
"RNABC",37,"seq_to_array","elastic_net",0.897435897435897
"RNABC",37,"seq_to_array","ridge",0.847374847374847
"RNABC",38,"array_to_seq","lasso",0.785714285714286
"RNABC",38,"array_to_seq","elastic_net",0.816849816849817
"RNABC",38,"array_to_seq","ridge",0.838217338217338
"RNABC",38,"seq_to_array","lasso",0.807692307692308
"RNABC",38,"seq_to_array","elastic_net",0.832722832722833
"RNABC",38,"seq_to_array","ridge",0.767399267399267
"RNABC",39,"array_to_seq","lasso",0.832722832722833
"RNABC",39,"array_to_seq","elastic_net",0.838217338217338
"RNABC",39,"array_to_seq","ridge",0.901098901098901
"RNABC",39,"seq_to_array","lasso",0.829059829059829
"RNABC",39,"seq_to_array","elastic_net",0.865689865689866
"RNABC",39,"seq_to_array","ridge",0.857753357753358
"RNABC",40,"array_to_seq","lasso",0.836385836385836
"RNABC",40,"array_to_seq","elastic_net",0.854700854700855
"RNABC",40,"array_to_seq","ridge",0.828449328449328
"RNABC",40,"seq_to_array","lasso",0.846153846153846
"RNABC",40,"seq_to_array","elastic_net",0.857142857142857
"RNABC",40,"seq_to_array","ridge",0.835775335775336
"RNABC",41,"array_to_seq","lasso",0.793650793650794
"RNABC",41,"array_to_seq","elastic_net",0.80952380952381
"RNABC",41,"array_to_seq","ridge",0.824175824175824
"RNABC",41,"seq_to_array","lasso",0.815628815628816
"RNABC",41,"seq_to_array","elastic_net",0.835775335775336
"RNABC",41,"seq_to_array","ridge",0.845543345543346
"RNABC",42,"array_to_seq","lasso",0.876068376068376
"RNABC",42,"array_to_seq","elastic_net",0.876068376068376
"RNABC",42,"array_to_seq","ridge",0.868742368742369
"RNABC",42,"seq_to_array","lasso",0.866300366300366
"RNABC",42,"seq_to_array","elastic_net",0.887667887667888
"RNABC",42,"seq_to_array","ridge",0.833943833943834
"RNABC",43,"array_to_seq","lasso",0.84981684981685
"RNABC",43,"array_to_seq","elastic_net",0.861416361416361
"RNABC",43,"array_to_seq","ridge",0.85042735042735
"RNABC",43,"seq_to_array","lasso",0.858974358974359
"RNABC",43,"seq_to_array","elastic_net",0.867521367521368
"RNABC",43,"seq_to_array","ridge",0.816239316239316
"RNABC",44,"array_to_seq","lasso",0.814407814407814
"RNABC",44,"array_to_seq","elastic_net",0.855921855921856
"RNABC",44,"array_to_seq","ridge",0.885836385836386
"RNABC",44,"seq_to_array","lasso",0.867521367521368
"RNABC",44,"seq_to_array","elastic_net",0.872405372405372
"RNABC",44,"seq_to_array","ridge",0.855921855921856
"RNABC",45,"array_to_seq","lasso",0.83028083028083
"RNABC",45,"array_to_seq","elastic_net",0.827838827838828
"RNABC",45,"array_to_seq","ridge",0.826007326007326
"RNABC",45,"seq_to_array","lasso",0.84004884004884
"RNABC",45,"seq_to_array","elastic_net",0.856532356532356
"RNABC",45,"seq_to_array","ridge",0.836996336996337
"RNABC",46,"array_to_seq","lasso",0.78998778998779
"RNABC",46,"array_to_seq","elastic_net",0.774114774114774
"RNABC",46,"array_to_seq","ridge",0.786935286935287
"RNABC",46,"seq_to_array","lasso",0.844322344322344
"RNABC",46,"seq_to_array","elastic_net",0.871184371184371
"RNABC",46,"seq_to_array","ridge",0.794261294261294
"RNABC",47,"array_to_seq","lasso",0.852869352869353
"RNABC",47,"array_to_seq","elastic_net",0.841880341880342
"RNABC",47,"array_to_seq","ridge",0.836996336996337
"RNABC",47,"seq_to_array","lasso",0.738095238095238
"RNABC",47,"seq_to_array","elastic_net",0.810744810744811
"RNABC",47,"seq_to_array","ridge",0.826617826617827
"RNABC",48,"array_to_seq","lasso",0.793040293040293
"RNABC",48,"array_to_seq","elastic_net",0.813186813186813
"RNABC",48,"array_to_seq","ridge",0.818681318681319
"RNABC",48,"seq_to_array","lasso",0.830891330891331
"RNABC",48,"seq_to_array","elastic_net",0.839438339438339
"RNABC",48,"seq_to_array","ridge",0.794261294261294
"RNABC",49,"array_to_seq","lasso",0.887057387057387
"RNABC",49,"array_to_seq","elastic_net",0.893162393162393
"RNABC",49,"array_to_seq","ridge",0.86019536019536
"RNABC",49,"seq_to_array","lasso",0.752136752136752
"RNABC",49,"seq_to_array","elastic_net",0.802808302808303
"RNABC",49,"seq_to_array","ridge",0.863247863247863
"RNABC",50,"array_to_seq","lasso",0.849206349206349
"RNABC",50,"array_to_seq","elastic_net",0.858363858363858
"RNABC",50,"array_to_seq","ridge",0.805860805860806
"RNABC",50,"seq_to_array","lasso",0.827228327228327
"RNABC",50,"seq_to_array","elastic_net",0.830891330891331
"RNABC",50,"seq_to_array","ridge",0.774114774114774
